num_familia,familia,num_grupo,grupo,num_articulo,articulo,tipo_venta
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2744,HR-CROISSANT FRANKFURT (HR-DT),UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2745,HR-TRIANGULO 4 QUESOS (HR-DT),UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2746,HR- TRIANGULO ESPINACAS (HR-DT),UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2710,HR-NAPOLITANA JAM/QUESO 110 GR,UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2713,HR-CROISSANT (CRV) 85 GR,UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2714,HR-ENSAIMADA GRANDE 90 GR(HR-DT),UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2724,HR-EMPANADILLA ATUN,UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,2009,HR-PAN ROMBO 60G.,UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,4594,HR-PAN CAMPERA-500 GRS (HR-DT),UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,4331,HR-PAN BARRA INTEGRAL 240 GR.(LG),UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,4338,HR-PAN BARRA/GALLEGA-260/GRS,UND
008,HORNO BOLLERÍA Y PANADERÍA,604,Bollería - Pasteles Horno Artesano,491,HR-PAN BAGUETTE-SIN/GLUTEN 100G (HR-DT),UND
009,SALAZONES,251,Angulas y Ahumados,4487,AH-ENSALADA AHUMADOS T-500GR,UND
009,SALAZONES,251,Angulas y Ahumados,217,AH-SALMON AHUMADO S/80 GR/UND,UND
009,SALAZONES,251,Angulas y Ahumados,215,TARTAR DE SALMÓN/AGUACATE 100G,UND
009,SALAZONES,251,Angulas y Ahumados,3217,AH-SALMÓN-AHUMADO-PLANCHA-PRECO,KG
010,PLATOS PREPARADOS,200,Precocinados - Patatas,51,PL-P-GRATEN DE PATATA 4X120G,UND
010,PLATOS PREPARADOS,200,Precocinados - Patatas,58,PL-P-TORT-PATT/CEB-E/800 GR,UND
010,PLATOS PREPARADOS,200,Precocinados - Patatas,57,PL-P-TORT-PATT/CEB-E/1500 GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,6140,PL-S/P-CODILLO COCIDO (VC),UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,375,PL-P-CARRILL-TER- C/SALSA E/380 G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,370,PL-P-ALBÓNDIGAS-CASERAS-SALSA-B/300GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,2741,PL-P-SECRETO CER DUROC ROMERO B/1KG,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,2751,PL-P-SECRETO CER DUROC ROMERO B/250 G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,2981,PL-P-CARRILL-TER-C/SALSA 700/800 G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,2982,PL-P-CARRILL-CERDO-C/SALSA 220 GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,2983,PL-P-RABO DE TORO,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,2984,PL-P-OSSOBUCO TERNERA,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,1740,PL-P-POLLO-ASADO PZ-700/1200G-APROX,KG
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,1741,PL-P-SECRETO CER IBERICO CONF. 200/220GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,1080,PL-P-ALITAS DE POLLO ASADAS B/1KG,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,984,PL-P-CARRILL-CERDO- C/SALSA E/300 GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,985,PL-P-CARRILL-TER- C/SALSA E/350 GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,982,PL-P-RABO DE TORO  450 G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,983,PL-P-SOLOMILL-CERDO  C/SALSA E/300GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,986,PL-P-ESTOFADO TERNERA VINO TINTO B/350 G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,988,PL-P-CARRILLADA CERDO FINAS HIERBAS 220G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,989,PL-P-CODILLO DE JAMON FINAS HIERBAS 240G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,990,PL-P-OSSOBUCO TERNERA VINO TINTO 425G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,981,PL-P-MANITAS DE CERDO COCINADAS 380 G,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,820,PL-P-JARRETE-CORD-C/SALSA E/350 GR,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,7028,SIB-CANEL VEGANO XXL,UND
010,PLATOS PREPARADOS,210,Platos Preparados - Carnes,915,PL-COSTILLAS-(BBC)-(VC) 550 GR,UND
010,PLATOS PREPARADOS,220,Carnes - Cerdo y mixtas,512,PL-P-CER-JAMONCITOS DE COCHINILLO ASADO,UND
010,PLATOS PREPARADOS,330,Platos Preparados - Arroces y Sopas,377,PL-P-CALDO-MARISC-CASERO-500,UND
010,PLATOS PREPARADOS,330,Platos Preparados - Arroces y Sopas,351,PL-P-MAGRO-CASERO-C/TOMATE-B/300GR,UND
010,PLATOS PREPARADOS,330,Platos Preparados - Arroces y Sopas,7228,FUMET DE MARISCO B/1 LITRO,UND
010,PLATOS PREPARADOS,340,Platos Preparados - Pastas y Carnes,818,PL-P-CARACOL SLS. TRAD. B/300 GR,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,823,VIEIRAS-RELL/RAPE Y GAMBAS 90 GR,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,765,VIEIRAS-RELL/VIEIRAS-PREMIUM 90GR,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,7040,PL-P-TATIN DE VERDURAS 80 G,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,7041,PL-P-MUSELINA DE  ESPARRAGOS (2x70 G),UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,2673,CREMA BOGAVANTE 1L,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,2674,BUEY RELLENO 180 G,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,515,PL-P-CORD-ROTI LECHAL ASADO,UND
010,PLATOS PREPARADOS,350,Platos Preparados - Varios,510,PL-P-CER-ROTI COCHINILLO ASADO,UND
011,PRODUCTOS AMBIENTE,185,Precocinados del Mundo,1526,HR-ROLLITO DE NARANJA E/250 GR,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,1825,CD-MANTECADOS CASEROS B/200G,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,1832,CD-CORTADILLOS CABELLO DE ANGEL B/130,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,1834,CD-NEVADITOS AL CACAO B/180 G,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,5620,DC-FIGURITAS MAZAPAN 140 G,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,5672,DC-HOJALDRADAS B/150 G,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,5679,CD-ROSCOS DE VINO B/200 G,UND
011,PRODUCTOS AMBIENTE,320,Pan Tostado y Bollería Industrial,4199,DC-TRUFAS AL CACAO 100 G,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2990,HV-HUEVOS-CAMPERO M/L 6UD,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2901,HV-HUEVOS DE CODORNIZ 12 UND,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2920,HV-HUEVOS L ESTUCHE 12 u.,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2953,HV-HUEVOS L ESTUCHE 12 u.,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2954,HV-HUEVOS XL ESTUCHE 12 u.,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2932,HV-HUEVOS M  ESTUCHE DE 12 u.,UND
011,PRODUCTOS AMBIENTE,321,Huevos,2941,HUEVOS XL CAMPERO 6 UNIDADES,UND
011,PRODUCTOS AMBIENTE,385,"Aperitivos, Snacks",8113,APF-PISTACHO TOST S/SAL 200 G,UND
011,PRODUCTOS AMBIENTE,385,"Aperitivos, Snacks",8118,APF-COCKTAIL PICANTE 800 G,UND
011,PRODUCTOS AMBIENTE,385,"Aperitivos, Snacks",8123,APF-AVELLANA TOST. 125 G,UND
011,PRODUCTOS AMBIENTE,385,"Aperitivos, Snacks",9617,FS-MAIZ GIGANTE CHOCOLATE 90GR,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9222,FS-ALMENDRA REPELADA CRUDA  250 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9224,FS-CACAHUETE CASC/TOST 2GRA ALBUFER170G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9228,FS-KIKOS TIERNOS ALBUFERA 125G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9229,FS-ALMENDRA COMUNA FRITA ALBUFERA 125 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9230,FS-CACAHUETE MOND FRITO PIEL ALBUF150 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9109,FS-COCKTAIL ENSALADA ALBUFERA 150 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9235,FS-CACAHUETE REP/FRITO ALBUFERA 150 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9236,FS-NUECES PELADAS ALBUFERA 125 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9237,FS-PISTACHO TOSTADO ALBUFERA 125 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9239,FS-COCKTAIL SABROSO ALBUFERA 250 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9241,FS-COCKTAIL PICANTE ALBUFERA 200 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9242,FS-CACAHUETE FRITO MIEL ALBUFERA 125 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,9243,FS-PIPA TOSTADA CON SAL ALBUFERA 200 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,8119,FS-ANACARDO-CRUDO- 125 G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,7650,FS-PASA SULTANA 125 GR,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,7610,FS-NUEZ CASCARA B/600 GR,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,7511,FS-COCKTAIL CRUDO NATURAL 125GR,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,7512,FS-COCKTAIL NATURAL SALUDABLE 125GR,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,2273,FS-MISTERCORN-ORIGINAL,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,2274,AP-MISTERCORN MIX5,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,2275,FS-PIPAS-G-TIJUANA B/100G,UND
011,PRODUCTOS AMBIENTE,386,A - Aperitivos - APF- Frutos Secos,2276,FS-PIPONAZO-ORIG B/95G,UND
011,PRODUCTOS AMBIENTE,406,A - Aperitivos - APF- FS Temporada,7612,FS-DATILES SIN HUESO B/250 GR,UND
011,PRODUCTOS AMBIENTE,406,A - Aperitivos - APF- FS Temporada,7613,FS-CIRUELAS SIN HUESO B/250 GR,UND
011,PRODUCTOS AMBIENTE,406,A - Aperitivos - APF- FS Temporada,7614,FS-OREJONES B/250 GR,UND
011,PRODUCTOS AMBIENTE,406,A - Aperitivos - APF- FS Temporada,7651,FS-HIGOS NACIONALES 250 GR,UND
011,PRODUCTOS AMBIENTE,407,A - Cafés - CF - Cafés bebibles,9234,CF-VASO MOCAY CAFFE LATE 200 ML,UND
011,PRODUCTOS AMBIENTE,407,A - Cafés - CF - Cafés bebibles,9232,CF-VASO MOCAY CAPPUCINO 200 ML,UND
011,PRODUCTOS AMBIENTE,407,A - Cafés - CF - Cafés bebibles,1833,CD-COFFE-LATTE,UND
011,PRODUCTOS AMBIENTE,407,A - Cafés - CF - Cafés bebibles,1831,CD-COFFE-CAPUCCINNO,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,5196,CSV-P/P-COCIDO MADRID LITORAL 440 GR,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9552,CSV-CALLOS C/GARBANZOS 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9553,CSV-CALLOS A LA MADRILEÑA 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9525,CSV-ALBONDIGAS C/POLLO 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9526,CSV-ALBONDIGAS C/GUISANTES 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9527,CSV-FABADA ASTURIANA 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9528,CSV-P/P-JUDIAS C/CHORIZO 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9529,CSV-P/P-LENTEJAS C/CHORIZO 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9537,CSV-COCIDO HUERTANO 1/2 KG,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9673,CSV-P/P-FABADA ASTURIANA LITORAL 435 GR,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9674,CSV-P/P-CALLOS MADRILEÑA LITORAL 380 GR,UND
011,PRODUCTOS AMBIENTE,549,A - Conservas - Platos preparados,9675,CSV-P/P-LENTEJAS RIOJANA LITORAL 430 GR,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,9665,CSV-V-ESPAR-BLCO-PUNTAS T/212 GR.,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,9683,CSV-V-JUDIA VERDE ANCHA T/720,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,9314,SLS-PISTO CELORRIO 3K,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,9323,CSV-D-SIROPE FRESA,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,8596,CSV-V-PISTO-VERDURAS-300G,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,9749,CSV-V-ZANAHORIA RALLADA T/370 G.,UND
011,PRODUCTOS AMBIENTE,606,Conservas Vegetales,9945,CSV-V-CEBOLLA FRITA HIDA 400 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9882,PST-FIDEO GORDO Nº 4  ROMERO 500 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9819,PST-FIDEO Nº 0 GALLO  250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9067,PST-PLUMAS Nº 5  ROMERO 500 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9296,PST-SPAGUETTI Nº 3 GALLO 250 G.,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9291,PST-FIDEUA GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9062,PST-FIDEO CABELLO ROMERO 500 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9065,PST-FIDEUA ROMERO 500 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9085,PST-TORTA GAZPACHO TROZOS PASTOR 180 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,9606,PST-FIDEO Nº 2  GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6592,PST-SEMOLA GALLO 250GR,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,5329,PST-LASAÑA PAVO(CASTILLO) 18 U.,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6418,PST-TIBURON Nº 0 GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6419,PST-FIDEOS Nº 1 GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6420,PST-FIDEOS Nº 4 GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6422,PST-HELICES VEGETAL  GALLO 450 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6424,PST-PLUMAS VEGETAL GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6425,PST-FIDEO-C-000 GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,607,A - Pastas,6427,PST-TALLARIN GALLO 250 G,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1753,CSV-CD- CONFITURA CIRUELA HERO 330GR,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1754,CSV-CD- CONFITURA FRAMBUESA HERO 345GR,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1634,CD-CONFITURA ARANDANOS,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1635,CSV-CD-CONFITURA TOMATE HERO 345GR,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1636,CSV-CD-CONFITURA NARANJA AMARGA HERO 345,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1637,CSV-CD-CONFITURA FRESA HERO 330GR,UND
011,PRODUCTOS AMBIENTE,608,A - Conservas - Confituras,1638,CSV-CD-CONFITURA MELOCOTON HERO 345GR,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,5155,SLS- BOLOÑESA GALLO 350 GR.,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,5156,SLS-NAPOLITANA GALLO  350G,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,8595,CSV-SLS-BOLOÑESA-420G,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,9864,SLS-KETCHUP PLUS CHOVI 450 G,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,9865,SLS-KETCHUP  PET/300GRS,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,9867,SLS-BARBACOA CHOVI 300 G,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,9868,SLS-BARBACOA P/300ML,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,9873,SLS-YOGUR CHOVI 250 G,UND
011,PRODUCTOS AMBIENTE,611,A - Conservas - SLS- Salsas,9893,SLS-KETCHUP ALTEZA PET/340G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9894,SLS-SALSA FINA ALTEZA 450 ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9887,SLS-ALLIOLI BOCABAJO ALTEZA 300G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9872,SLS-ALI-OLIVA T/225ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9870,SLS-BRAVA CHOVI PET/265 ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9948,SLS-AJONESA CHOVI PET/250 ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9952,SLS-COCKTAIL YBARRA 250 ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9990,SLS-SALSA FINA CASERA CALVE 430 ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9996,SLS-MAYONESA HEINZ 480 G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9997,SLS-SALSA SOJA ALTEZA 200 ML,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,7530,SLS-SOJA-KIKKOMAN/1L,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9399,SLS-MOSTAZA HEINZ PET 240GR,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9488,SLS-KETCHUP HEINZ PET 342GR,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9498,SLS-MAYONESA HEINZ PET 220G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,9024,SLS-MAYONESA LIGERESA T/450GR,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,5084,SLS-AGRIDULCE CHOVI 285 G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,5153,SLS-SALSA ALIOLI CHOVI MORTERO 180 G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,4008,SLS-CESAR CHOVI 250 G,UND
011,PRODUCTOS AMBIENTE,612,A - Conservas - SLS- Salsas,1136,SLS-MOSTAZA CHOVI AMARILLA 300 G,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3891,ESP-CRMCTA-IBERIAN-MIX,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3892,ESP-CRMCTA-BBQ,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3893,ESP-CRMCTA-SAL-HIERBAS,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3894,ESP-CRMCTA-SAL-NEGRA,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3895,ESP-CRMCTA-T-PIMIENTA NEGRA 190 G,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3896,ESP-CRMCTA-T-SAL CON TRUFA 360 G,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3897,ESP-CRMCTA-T-SAL MARINA MEDITERRANEO 360,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3898,ESP-CRMCTA-T-SAL ROSA HIMALAYA 370 G,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3899,ESP-CRMCTA-T-SAL PICANTE 320 G,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3985,ESP-CRMCTA-SHAKER-SOUR/CREAM,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3986,ESP-CRMCTA-SHAKER-QUESO,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3987,ESP-CRMCTA-SHAKER-BACON,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3988,ESP-CRMCTA-SHAKER-VINEG/PAPRIKA,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3989,ESP-CRMCTA-SAZ-BBQ-HORNO,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3990,ESP-CRMCTA-SAZ-COSTILLAS/CURRY,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3991,ESP-CRMCTA-SAZ-POLLO/TERIYAKI,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3948,ESP-CRMCTA-POP-ENSALADA 7 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3949,ESP-CRMCTA-S-TACOS 8GR.,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3950,ESP-CRMCTA-POP-POLLO ASADO 7 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3951,ESP-CRMCTA-POP-TACOS Y FAJITAS 15 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3955,ESP-CRMCTA-S-ASIA WOK 8GR.,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3959,ESP-CRMCTA-SAL-ROSA-MESA,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3900,ESP-CRMCTA-T-AJO EN POLVO 40 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3901,ESP-CRMCTA-T-ALBAHACA 10 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3902,ESP-CRMCTA-T-ANIS EN GRANO 20 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3903,ESP-CRMCTA-T-CANELA EN RAMA CEYLAN 3 UD,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3904,ESP-CRMCTA-T-CANELA MOLIDA 25 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3905,ESP-CRMCTA-T-CAYENA GUINDILLA 10 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3906,ESP-CRMCTA-T-CLAVO EN GRANO 18 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3907,ESP-CRMCTA-T-COLORANTE ALIMENT. 40 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3908,ESP-CRMCTA-T-COMINO EN GRANO 20 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3909,ESP-CRMCTA-T-COMINO MOLIDO 30 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3910,ESP-CRMCTA-T-CURCUMA 31 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3911,ESP-CRMCTA-T-CURRY 26 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3912,ESP-CRMCTA-T-ENELDO 10 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3913,ESP-CRMCTA-T-HIERBABUENA 11 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3914,ESP-CRMCTA-T-HIERBAS PROVENZ. 10 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3915,ESP-CRMCTA-T-JENGIBRE MOLIDO 25 GR,UND
011,PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3916,ESP-CRMCTA-T-NUEZ MOSC. MOLIDA 30 GR,UND
